username,name,state,city,address,postalCode,telephone,lastLicenseNumber,lastLicenseValidityDate,nationalCode,registerNumber,manager,socialNetworkAccess,mobile
u14006911294,فاتح امینی نژاد و شرکاء,کردستان,بانه,استان كردستان - شهرستان بانه - شهر بانه - دبیرستان حجاب - استان کردستان - شهر بانه - دبیرستان حجاب - بلوار شهرداری - خیابان شهيد قادرخانزاده - پاساژ زيتون - طبقه اول - واحد 33 كد پستي:٦٦٩١٩٣٥101,6691935101,34222515,72159,1399/02/29,14006911294,819,فاتح اميني نژاد,,
u14007517310,فاطمه میرزائی و شرکاء,تهران,تهران,ولیعصر، بلوار نلسون ماندلا، خیابان سرو، پلاک 107، طبقه اول,1968958781,88656217-21,65119,1399/02/31,14007517310,525002,فاطمه ميرزائي يزني,,
u10200343273,فتح راضی و شرکا,آذربایجان شرقی,تبریز,خيابان دارائي ، سراي اميرنو، طبقه فوقاني، پلاک 23,5134837969,4115244726,260996,1399/09/14,10200343273,26234,بهروز فتحراضي,,
u14005848288,فخرالدین رضا زهی و شرکاء,سیستان و بلوچستان,زاهدان,خیابان آزادی، جنب بانک ملی، پاساژ براسان، واحد 10 موبایل دوم:0912378807,9813687889,,219133,1399/06/26,14005848288,6741,فخرالدين رضازهي,,
u10610105013,فرجاد و صادقی,کردستان,سنندج,استان کردستان- سنندج- خيابان فردوسي _ نبش هتل کاج _ پلاک 140- پاساژ کورپه _ طبقه همکف _,6613615185,,325556,1399/11/01,10610105013,7252,نادر فرجاد,,
u14008623347,فرحناز فرج زاده خویینی و شرکا,تهران,تهران,تهران، محله ميدان فردوسي ، خيابان شهيد سروش الدين تقوي ، خيابان فردوسي ، پلاك 479 ، ساختمان مركز تجارت جهاني فردوسي ، طبقه همكف ، واحد 78- کد پستی:1145683670,1145683670,2166342426,280171,1400/08/10,14008623347,547370,توحيد وكيل شعاررازليقي,,
u10103360602,فرخ زاده و شرکا,تهران,تهران,خيابان فردوسي ، بالاتر از چهارراه استانبول ، جنب پاساژ فردوسي ، پلاک285,1145818611,33960300,19479,1400/01/26,10103360602,298845,ابراهيم سيفي,,
u14008002450,فرزین رستمی و شرکاء,آذربایجان غربی,ارومیه,استان آذربایجان غربی - شهرارومیه - خیابان حسنی - نرسيده به تقاطع شورا، ساختمان سعيدي، طبقه همکف ، واحد 8,5715856980,4433439963,197817,1400/06/10,14008002450,17678,مقصود رستمي,,
u14007587648,فرهاد شیخ زاده و آذین و شرکاء,تهران,تهران,چهارراه استامبول - خیابان فردوسی - خیابان جمهوری اسلامی - پلاک 372 - ساختمان پروانه - طبقه اول - واحد 346,1144645318,2133987515,165728,1399/05/15,14007587648,526231,فرهاد شيخ زاده,,
u14005631723,فرهاد فروزان و شرکا,اصفهان,اصفهان,اصفهان خیابان ، حکيم نظامي، جنب بانک پارسيان، پاساژ سپاهان، طبقه همکف، مغازه مياني,8175678367,,442978,1400/11/01,14005631723,55702,نرجس ملكي پيكاني,,
u14008737282,فرهاد قادری و شرکاء,تهران,تهران,استان تهران ، شهر تهران، بلوار میرداماد بعد از مسجد الغدیر، مرکز خرید پاسارگاد، پلاک 139، طبقه اول، واحد 24 و کدپستي 1911618888,1911618888,,353315,1400/10/10,14008737282,549570,سميه داور,,
u10320283646,فرهاد قاره و شرکاء,تهران,تهران,خيابان فردوسي ، چهارراه استانبول ، روبروي سفارت ترکيه ، پلاک 154,1135937551,,70671,1400/03/05,10320283646,378841,فرهاد قاره,,
u14005176549,فرهاد قاضی زاده و شرکا,تهران,تهران,نارمک، میدان نبوت، خیابان جانبازان شرقی، پلاک495,1649616314,,414458,1401/12/20,14005176549,477799,فرهاد قاضي زاده اسلامي,,
u10220194630,فرهاد قدرتی و شرکاء,آذربایجان غربی,ارومیه,اروميه-خ امام خميني (ره)، روبروي بانک صادارت مرکزی,5713746975,4432248430,203837,1399/09/01,10220194630,14238,فرهاد قدرتي,,
u14005604416,فرهادنظری و شرکا,آذربایجان غربی,ارومیه,ارومیه خیابان کاشاني، روبروي ساختمان بانک صادرات، پلاک 9,5714615155,4432259797,238427,1402/07/11,14005604416,15928,فرهاد نظری,,
u10861996856,فرهمندی و شرکا چابهار,سیستان و بلوچستان,منطقه آزاد چابهار,مجتمع تجاري صدف ، طبقه اول ، پلاک 629,9971767196,88317650,291504,1400/09/15,10861996856,1278,,,
u10861824554,فروغی وشرکا,اردبیل,مشگین شهر - اردبیل,خيابان امام خمینی روبروي بانک ملي شعبه بازار,,,371751,1399/11/01,10861824554,956,اسحق علي فروغي,,
u10200331720,فضل آذر شربیانی و شرکا,آذربایجان شرقی,تبریز,خ جمهوري اسلامي ، اول بازار امير ، دست راست، تيمچه امير پلاک 125,5134838841,,100757,1399/04/21,10200331720,25133,سيداحمد فضل آذرشربياني,,
u10102860647,فلاطون زاده و شرکا,تهران,تهران,بلوار کشاورز، بين خيابان وفلسطين و ميدان وليعصر، ساختمان 50، واحد5,1476763387,,24360,1400/01/30,10102860647,245400,,,
u10380440943,فنودی و شرکا,خراسان رضوی,مشهد,بلوار سجاد ، حاشيه بزرگمهرشمالي 2 ، نبش پاساژ ولي زاده مقابل هتل آران,9187813711,7618353,31356,1401/02/09,10380440943,28828,غلامرضا قاضي زاده,,
u10860166136,فهمی و شرکا,خوزستان,خرمشهر,ميدان شهداابتداي خيابان شهدا(جنب نانوايي ) پلاک 41,6416754987,6153513206,145401,1400/05/10,10860166136,2595,فاطمه فهمي,,
u10420243522,فواد مجیدی و شرکاء,خوزستان,آبادان,استان خوزستان - شهرستان آبادان - بخش مركزي - شهر آبادان-گمرك-خيابان فرعي 10-خيابان امام-پلاك 284-طبقه همكف,6316814664,,394099,1399/11/01,10420243522,4388,فؤاد مجيدي,,
u10103708330,قاسم‌زاده و شرکا,تهران,تهران,چهاراه استانبول، خیابان جمهوری اسلامی ، خیابان فردوسی ، پلاک 218، طبقه همکف .,1145834557,2133900505,273178,1399/10/01,10103708330,332786,فرهاد قاسم زاده خشگرودي,,
u10530299947,قاسمی فرد وشرکا,فارس,شیراز,چهارراه زند ، حد فاصل کوچه پارک هتل و چهارراه زند,7136615817,2223092 - 2223751,137167,1399/05/28,10530299947,17823,کاظم قاسمي فرد,,
u14007861813,قباد گرگیج و شرکاء منطقه آزاد چابهار,سیستان و بلوچستان,منطقه آزاد چابهار,مجتمع تجاری صدف - طبقه اول - واحد شماره 603,9971767173,5435314131,154865,1400/05/01,14007861813,3401,قباد گرگيج,,
u10220138539,قربان جلیلی و شرکا,آذربایجان غربی,ارومیه,خيابان امام ، روبروي صنایع دستی ، جنب پاساژ نقش جهان، پلاک 573,571371586,4412252825,203349,1401/07/01,10220138539,9007,قربان جليلي,,
u14005760133,قربان نصیری صادقلو و شرکاء,تهران,تهران,خيابان ولي عصر - نرسيده به سه راه توانير - مجتمع تجاري طلوع - پلاک 2490,1434853885,88203131,176335,1402/05/23,14005760133,490119,قربان نصيري صادقلو,,
u10103468100,قربانعلی بیک و شرکا,تهران,تهران,خيابان فردوسي شمالي ، نرسيده به ميدان فردوسي ، سمت راست ، پلاک 579,1145684311,66715326,420749,1400/12/28,10103468100,309074,مهدي قربانعلي بيک,,
u14007654823,قرنی احمد آقائی و شرکاء,آذربایجان غربی,پیرانشهر,استان آذربایجان غربی - شهرستان پیرانشهر - بخش مرکزی - شهر پیرانشهر - محله فلکه 22 بهمن - خیابان 2 خرداد - خیابان قدس - پلاک 41 - طبقه همکف,5781843417,4444238351,158458,1399/05/10,14007654823,849,قرني احمدآقائي,,
u14000162470,كریمی دریک و شرکا,البرز,کرج,نرسيده به ميدان شهدا ، خيابان مظاهري ، مقابل مسجد وليعصر پلاک 265,3134913636,6212209401,81194,1401/03/20,14000162470,16163,وحيد كريمي رزكاني,,
u10240085858,گرده وشرکا,اردبیل,اردبیل,خيابان سي متري طالقاني ، جنب بانک مسکن,5614633654,,317451,1400/10/07,10240085858,5597,محمدصادق گردهء,,
u10862015798,گل لر وشرکاء,آذربایجان غربی,سلماس,خيابان فردوسي ، ميدان شهيد ابراهيم ، زرگر بازار ، پلاک 78,5881656133,,158778,1401/05/24,10862015798,478,نصرت اله گل لر,,
u10103487788,گلپریان و شرکا,تهران,تهران,تهران، خیابان دکتر علی شریعتی، مقابل بلوار میرداماد، پلاک 1135،‌طبقه همکف,1948963615,26711059,290641,1400/08/25,10103487788,312882,نصرت اله گلپريان,,
u10861177920,لاله و شرکا,اردبیل,اردبیل,خيابان کاشاني ، جنب بانک ملي شعبه بازار ، بازار عابدي ، پلاک8,5613694716,3366891,104476,1401/04/11,10861177920,7642,ايرج لالهء,,
u10840429120,لیلا شریف آبادی و شرکا,یزد,یزد,اکبرآباد، کوچه 56(صنعت)، خیابان آیت الله کاشانی، طبقه همکف، صرافی لیلا شریف آبادی و شرکاء,8916785719,3536271441,56863,1402/02/25,10840429120,12381,ليلا شريف آبادي,,
u14003273993,لیلا میرزایی و شرکا منطقه آزاد چابهار,سیستان و بلوچستان,چابهار,مجتمع تجاري ابريشم - طبقه همکف - واحد 502- کد پستي 9971778473,9971778473,7-88102695,127027,1400/04/24,14003273993,1793,,,
u10320723602,مبین صادقی و شرکاء,تهران,تهران,خ پاسداران - نبش گلستان دوم - شماره 351,1666936798,2122557983,412575,1401/12/19,10320723602,421001,سيدمحمدمبين صادقي,,
u10862021083,مجاوری و شرکا,آذربایجان غربی,سلماس,خ حافظ تقاطع فردوسي روبروي مسجد جامع سلماس کدپستی 5881948739,5881948739,4435235295,46857,1401/02/20,10862021083,737,اسفنديار مجاوري شنتال,,
u14005858303,مجتبی رضائی و شرکا,تهران,تهران,تجریش-چیذر-کوچه شهید مهدی چیذری-خیابان شهید سیدمحمد هاشمی علیا-پلاک 21- طبقه همکف,1938993451,,221769,1402/06/18,14005858303,492155,مجتبي رضائي,,
u14007256551,مجتبی قادری و شرکاء,فارس,خنج,بازار قدیم - کوچه 3 توحید - خیابان توحید,7443164596,7152625030,425455,1398/12/27,14007256551,265,مسيح معيني,,
u14006173478,مجتبی یزدان پرست و شرکا,تهران,تهران,خیابان استاد حسن بنا شمالی ، مجیدیه شمالی ، پایین تر از میدان سرباز ، پلاک 573,1671913163,22526080,98/210376,1400/06/10,14006173478,498395,شرمين تقي زاده,,
u10102934793,مجتهدی وشرکا,تهران,تهران,شمیرانات، شهر تجریش، حکمت، کوچه شهید محمد حسن دانیالی، بلوار شهید سیدعلی اندرزگو، پلاک 45، طبقه همکف,1935934186,2126655661,31265,1400/07/03,10102934793,253044,سعيد مجتهدي,,
u10380653413,مجید اصلی و شرکاء,تهران,تهران,بلوار میرداماد، پلاک 139، طبقه همکف، واحد 8,1911618856,,376826,1401/12/21,10380653413,523847,محمد اصلي,,
